grid_cell,Arable,Aridity,Forest,Grassland,Pastureland,Pop_den,Precipitation,Shrubland,Temp_max,Terrain_roughness,Wetlands
19050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19099,NA,93.179443359375,NA,NA,NA,8.479454040527344,700.31561279296875,NA,375.2057189941406,2.265570640563965,NA
19100,46.897151947021484,91.4699935913086,0.263274222612381,2.3353278636932373,0,11.600443840026855,432.5254821777344,947.556396484375,447.4494323730469,3.6371703147888184,0.23146359622478485
19101,0.23431025445461273,86.68644714355469,0.07032877206802368,0.8756773471832275,0,0.7849741578102112,384.77081298828125,996.5142822265625,466.0370178222656,20.827974319458008,0.009255290031433105
19102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19106,NA,76.36100769042969,NA,NA,NA,91.28929138183594,710.68792724609375,NA,399.4383544921875,1.2765624523162842,NA
19107,532.48077392578125,75.61396026611328,204.33468627929688,0.018456779420375824,0.28665974736213684,47.470001220703125,642.59173583984375,0.013747823424637318,415.8541259765625,9.316874504089355,3.3401408195495605
19108,96.12921142578125,74.61185455322266,654.8297119140625,0.013490787707269192,21.319557189941406,7.645003318786621,537.29486083984375,0.9619414210319519,416.14141845703125,33.82193374633789,6.837460517883301
19109,23.16133689880371,65.2479248046875,761.07025146484375,0,59.679508209228516,4.667292594909668,461.7950744628906,51.50146484375,380.6126708984375,61.27623748779297,0.8945198655128479
19110,8.862875938415527,63.08147048950195,711.35711669921875,2.97461956506595e-4,66.38504791259766,2.6424853801727295,394.0248107910156,167.87158203125,341.824951171875,56.53117370605469,0
19111,21.374637603759766,66.39384460449219,362.1786804199219,0.6057204008102417,93.4632568359375,1.594996690750122,338.1158752441406,520.2283935546875,325.7972412109375,32.90494918823242,1.786200300557539e-4
19112,82.4734115600586,70.32403564453125,78.59378814697266,1.2858749628067017,40.56822204589844,2.444129228591919,324.1345520019531,627.98486328125,343.6722717285156,25.294706344604492,5.795163631439209
19113,93.75602722167969,75.04289245605469,2.2908477783203125,0.3806503117084503,0.14124828577041626,2.0694918632507324,346.6477355957031,430.61663818359375,379.5997009277344,15.962783813476563,17.404897689819336
19114,67.11414337158203,79.6816177368164,0.2768903076648712,0.4130699336528778,0,1.1663280725479126,346.8446044921875,612.49609375,395.5221862792969,10.950923919677734,0.04195951297879219
19115,75.44792938232422,83.75433349609375,0.9220420718193054,0.5501454472541809,0,36.418365478515625,346.59588623046875,874.52679443359375,404.32147216796875,18.162263870239258,0.2650461494922638
19116,379.1797180175781,87.65620422363281,0.04875166341662407,1.6559597253799438,0,283.55517578125,342.3705749511719,561.1016845703125,414.6953125,7.000344276428223,0.2721148729324341
19117,198.92010498046875,88.95592498779297,0.025424987077713013,3.611203908920288,0,53.263912200927734,336.08721923828125,738.7862548828125,422.20318603515625,6.1182942390441895,0.030009863898158073
19118,11.943188667297363,86.56025695800781,0.9931343197822571,3.0392863750457764,0,1.829132318496704,342.41259765625,893.059326171875,421.7452392578125,7.891550540924072,0.05086103454232216
19119,9.556488037109375,82.55653381347656,5.175172805786133,0.8219882845878601,0,1.425147533416748,348.77197265625,902.616455078125,416.078369140625,11.747274398803711,0.06645074486732483
19120,21.33844757080078,81.01644134521484,14.190338134765625,0.5570696592330933,0,4.816901206970215,365.9054260253906,940.41522216796875,413.5404052734375,17.497337341308594,0.577340841293335
19121,28.398096084594727,82.1521987915039,16.91944122314453,0.6616156101226807,0.03331227973103523,184.9408416748047,401.6590270996094,868.703369140625,413.31304931640625,21.565093994140625,9.4791259765625
19122,115.38107299804688,70.169769287109375,91.81205749511719,0.3050413429737091,0.3177039921283722,1923.121337890625,462.0783996582031,207.1158905029297,414.21246337890625,20.96415138244629,14.378469467163086
19123,179.5083770751953,62.252471923828125,226.73370361328125,0.01868256740272045,0.13569292426109314,686.99652099609375,551.13043212890625,3.54933762550354,416.34161376953125,14.394173622131348,2.156907081604004
19124,185.5162811279297,65.27662658691406,18.585132598876953,1.3122732343617827e-4,0,5.890922546386719,611.22637939453125,0.0270998552441597,421.5877990722656,2.901843786239624,23.2957763671875
19125,288.1637878417969,64.8591079711914,0.4722616374492645,0,0,23.5257625579834,657.8929443359375,0,421.79241943359375,2.385789155960083,19.911174774169922
19126,670.4105224609375,63.02667236328125,0.6841208934783936,0,0,413.0700988769531,715.09088134765625,0,407.0107421875,1.4562102556228638,4.668777942657471
19127,808.07904052734375,58.555667877197266,8.640052795410156,0,0,239.1650848388672,753.4920654296875,0,389.2978210449219,0.8691352605819702,14.978551864624023
19128,363.57159423828125,NA,53.700660705566406,0,0,NA,788.54095458984375,0,378.07470703125,NA,66.613616943359375
19129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19250,1.4289021492004395,92.919952392578125,0.7458052039146423,1.601122260093689,0,0.6280912160873413,493.02337646484375,991.49884033203125,434.4461669921875,2.9741873741149902,0.41432324051856995
19251,0.8157110214233398,89.17176818847656,0.03537443280220032,1.7458852529525757,0,0.6402295231819153,417.3870544433594,991.202392578125,457.1877746582031,14.145855903625488,0.1242903396487236
19252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19257,NA,74.0212173461914,NA,NA,NA,55.36178207397461,799.73095703125,NA,384.17022705078125,5.971087455749512,NA
19258,338.68377685546875,76.757049560546875,411.5283508300781,4.402358317747712e-4,1.3142344951629639,199.24514770507813,613.00439453125,0.030886471271514893,413.8254699707031,16.889785766601563,13.076960563659668
19259,39.56957244873047,72.35643768310547,783.6588134765625,0.002243989845737815,15.825932502746582,12.907037734985352,544.388671875,3.1870408058166504,397.7043762207031,48.539737701416016,3.9470410346984863
19260,6.463826656341553,61.23019790649414,848.9085693359375,0,26.44072914123535,4.5809502601623535,440.84027099609375,56.872406005859375,358.7883605957031,59.915950775146484,0.16789300739765167
19261,17.5402889251709,62.34688949584961,522.13470458984375,0.22781018912792206,91.2769546508789,3.587184429168701,370.6220703125,360.9916076660156,337.1388854980469,37.847076416015625,0
19262,129.86656188964844,69.9988784790039,124.39742279052734,2.171656608581543,60.368228912353516,13.092138290405273,345.15802001953125,621.19580078125,346.35137939453125,27.069488525390625,1.3903801441192627
19263,117.73533630371094,74.56877899169922,46.36781311035156,4.056031703948975,3.5224075317382813,6.786624908447266,357.2961730957031,519.85443115234375,372.4939270019531,25.99983787536621,8.6371307373046875
19264,47.948707580566406,81.09432220458984,0.6569364666938782,0.9285763502120972,0,5.989150524139404,369.6545715332031,490.1846618652344,388.9819030761719,20.778139114379883,0.3615403473377228
19265,77.900787353515625,83.746917724609375,0.4857204556465149,1.8951976299285889,0,32.74860763549805,357.5315246582031,797.535888671875,400.9513244628906,23.17865753173828,7.072864532470703
19266,167.70448303222656,86.08280944824219,1.1858865022659302,0.9663059115409851,0,234.74432373046875,340.9371337890625,788.4739990234375,411.4693298339844,20.858642578125,1.105139136314392
19267,70.45343780517578,87.89794158935547,0.5596774816513062,1.534153938293457,0,24.887588500976563,331.4601745605469,818.46527099609375,419.7139587402344,15.32616138458252,0.02511659450829029
19268,18.150733947753906,82.83629608154297,6.346721172332764,1.1767489910125732,0,9.79069709777832,332.68682861328125,846.85955810546875,420.43780517578125,19.11764907836914,0.02109607867896557
19269,44.30152130126953,78.33712005615234,17.519865036010742,0.5676722526550293,5.559829878620803e-4,7.420530796051025,327.5237731933594,697.61395263671875,413.56768798828125,16.06641960144043,0.055656541138887405
19270,71.35262298583984,77.11212921142578,58.57179641723633,0.8565728664398193,0.002290134085342288,107.21709442138672,330.37322998046875,715.86444091796875,406.07830810546875,18.191930770874023,0.3417830169200897
19271,64.2094955444336,73.5443115234375,163.9237823486328,1.5854579210281372,4.254985809326172,332.5885009765625,363.5954284667969,692.6357421875,395.1224365234375,34.655033111572266,2.0287041664123535
19272,76.25135803222656,62.13414764404297,376.1398620605469,0.2524581849575043,23.876155853271484,936.4703369140625,435.2208251953125,269.0085754394531,387.5268249511719,46.712982177734375,6.582486152648926
19273,327.1972961425781,61.27788543701172,134.9203338623047,0.39445382356643677,2.9500808715820313,299.4607849121094,520.959716796875,119.48187255859375,403.1351623535156,8.40422248840332,3.3752083778381348
19274,251.08782958984375,64.706207275390625,10.905914306640625,0.04576193913817406,2.083520556084295e-8,4.039682865142822,579.04156494140625,8.299120903015137,425.8700866699219,2.347449541091919,35.7441291809082
19275,312.36920166015625,62.70095443725586,1.808772087097168,2.054765645880252e-4,0,1.1022108793258667,637.248046875,0,430.4659118652344,2.2384846210479736,2.892406940460205
19276,712.83294677734375,61.19002914428711,2.7097809314727783,4.164994243183173e-5,0,9.624332427978516,712.09521484375,0,410.9421081542969,1.7642385959625244,0.4481498599052429
19277,819.696533203125,57.73047637939453,12.678070068359375,0,0,68.6369857788086,762.56134033203125,0,395.3753967285156,0.8508123159408569,23.533884048461914
19278,NA,56.98191452026367,NA,NA,NA,150.25894165039063,802.595947265625,NA,382.5092468261719,0.9209260940551758,NA
19279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19309,NA,NA,NA,NA,NA,NA,1228.1636962890625,NA,312.5953063964844,NA,NA
19310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
